plot,Date,Recorder,Observer,Quadrant,Zone,Litt.depth,month,conmod,disturbed,seeded,wateredJul2012 
760,10/26/14,SM,SF,W,Inner,3,10,Fence,FALSE,TRUE,TRUE
760,10/26/14,SM,SF,W,Outer,1,10,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,N,Inner,4,6,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,N,Outer,1,6,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,E,Inner,1,6,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,S,Inner,3,6,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,S,Outer,1,6,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,W,Inner,6,6,Fence,FALSE,TRUE,TRUE
760,6/19/14,CD,HR,W,Outer,1,6,Fence,FALSE,TRUE,TRUE
761,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,FALSE
761,10/26/14,SM,SF,N,Outer,0,10,Bare,TRUE,FALSE,FALSE
761,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,FALSE
761,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,FALSE
761,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,FALSE
761,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,FALSE,FALSE
761,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,FALSE
761,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,FALSE
761,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,FALSE
762,10/26/14,SM,SF,N,Inner,2,10,Fence,FALSE,TRUE,FALSE
762,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
762,10/26/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,TRUE,FALSE
762,10/26/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,TRUE,FALSE
762,10/26/14,SM,SF,S,Inner,1.5,10,Fence,FALSE,TRUE,FALSE
762,10/26/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
762,10/26/14,SM,SF,W,Inner,3,10,Fence,FALSE,TRUE,FALSE
762,10/26/14,SM,SF,W,Outer,1,10,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,N,Inner,3,6,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,N,Outer,1,6,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,S,Inner,3,6,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,S,Outer,1,6,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,W,Inner,10,6,Fence,FALSE,TRUE,FALSE
762,6/19/14,CD,HR,W,Outer,2,6,Fence,FALSE,TRUE,FALSE
763,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,FALSE
763,10/26/14,SM,SF,N,Outer,0,10,Bare,TRUE,TRUE,FALSE
763,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,FALSE
763,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,TRUE,FALSE
763,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,TRUE,FALSE
763,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,TRUE,FALSE
763,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,TRUE,FALSE
763,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,FALSE
763,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,FALSE
764,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,TRUE
764,10/26/14,SM,SF,N,Outer,0,10,Bare,TRUE,FALSE,TRUE
764,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,TRUE
764,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,TRUE
764,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,TRUE
764,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,FALSE,TRUE
764,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,TRUE
764,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,TRUE
764,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,TRUE
765,10/26/14,SM,SF,N,Inner,2,10,Fence,TRUE,TRUE,TRUE
765,10/26/14,SM,SF,N,Outer,1,10,Fence,TRUE,TRUE,TRUE
765,10/26/14,SM,SF,E,Inner,0.1,10,Fence,TRUE,TRUE,TRUE
765,10/26/14,SM,SF,E,Outer,0,10,Fence,TRUE,TRUE,TRUE
765,10/26/14,SM,SF,S,Inner,2,10,Fence,TRUE,TRUE,TRUE
765,10/26/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
765,10/26/14,SM,SF,W,Inner,3.5,10,Fence,TRUE,TRUE,TRUE
765,10/26/14,SM,SF,W,Outer,2,10,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,N,Inner,4,6,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,N,Outer,2,6,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,S,Inner,5,6,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,S,Outer,2,6,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,W,Inner,11,6,Fence,TRUE,TRUE,TRUE
765,6/19/14,CD,HR,W,Outer,4,6,Fence,TRUE,TRUE,TRUE
766,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,FALSE
766,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,TRUE,FALSE
766,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,FALSE
766,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,TRUE,FALSE
766,10/26/14,SM,SF,S,Inner,0,10,Bare,FALSE,TRUE,FALSE
766,10/26/14,SM,SF,S,Outer,0,10,Bare,FALSE,TRUE,FALSE
766,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,TRUE,FALSE
766,10/26/14,SM,SF,W,Outer,0,10,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,FALSE
766,6/19/14,CD,HR,W,Outer,0,6,Bare,FALSE,TRUE,FALSE
767,10/26/14,SM,SF,N,Inner,1.5,10,Fence,FALSE,FALSE,FALSE
767,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
767,10/26/14,SM,SF,E,Inner,0.5,10,Fence,FALSE,FALSE,FALSE
767,10/26/14,SM,SF,E,Outer,0,10,Fence,FALSE,FALSE,FALSE
767,10/26/14,SM,SF,S,Inner,0.1,10,Fence,FALSE,FALSE,FALSE
767,10/26/14,SM,SF,S,Outer,0,10,Fence,FALSE,FALSE,FALSE
767,10/26/14,SM,SF,W,Inner,3,10,Fence,FALSE,FALSE,FALSE
767,10/26/14,SM,SF,W,Outer,1.5,10,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,N,Inner,3,6,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,N,Outer,1,6,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,E,Inner,1,6,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,S,Inner,0.5,6,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,S,Outer,0,6,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,W,Inner,10,6,Fence,FALSE,FALSE,FALSE
767,6/19/14,CD,HR,W,Outer,2,6,Fence,FALSE,FALSE,FALSE
768,10/26/14,SM,SF,N,Inner,1,10,Fence,TRUE,TRUE,FALSE
768,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
768,10/26/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
768,10/26/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,TRUE,FALSE
768,10/26/14,SM,SF,S,Inner,1,10,Fence,TRUE,TRUE,FALSE
768,10/26/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
768,10/26/14,SM,SF,W,Inner,1.5,10,Fence,TRUE,TRUE,FALSE
768,10/26/14,SM,SF,W,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,N,Inner,3,6,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,N,Outer,1,6,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,E,Inner,1,6,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,E,Outer,0,6,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,S,Inner,2,6,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,S,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,W,Inner,3,6,Fence,TRUE,TRUE,FALSE
768,6/19/14,CD,HR,W,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
769,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,TRUE
769,10/26/14,SM,SF,N,Outer,0,10,Bare,TRUE,TRUE,TRUE
769,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,TRUE
769,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,TRUE,TRUE
769,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,TRUE,TRUE
769,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,TRUE,TRUE
769,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,TRUE,TRUE
769,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,TRUE
769,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,TRUE
770,10/26/14,SM,SF,N,Inner,1.5,10,Fence,TRUE,FALSE,FALSE
770,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
770,10/26/14,SM,SF,E,Inner,0.1,10,Fence,TRUE,FALSE,FALSE
770,10/26/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,FALSE,FALSE
770,10/26/14,SM,SF,S,Inner,2,10,Fence,TRUE,FALSE,FALSE
770,10/26/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
770,10/26/14,SM,SF,W,Inner,3.5,10,Fence,TRUE,FALSE,FALSE
770,10/26/14,SM,SF,W,Outer,2,10,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,N,Inner,3,6,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,N,Outer,1,6,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,S,Inner,5,6,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,S,Outer,1,6,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,W,Inner,9,6,Fence,TRUE,FALSE,FALSE
770,6/19/14,CD,HR,W,Outer,2,6,Fence,TRUE,FALSE,FALSE
771,10/26/14,SM,SF,N,Inner,1.5,10,Fence,TRUE,FALSE,TRUE
771,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
771,10/26/14,SM,SF,E,Inner,1,10,Fence,TRUE,FALSE,TRUE
771,10/26/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
771,10/26/14,SM,SF,S,Inner,2,10,Fence,TRUE,FALSE,TRUE
771,10/26/14,SM,SF,S,Outer,1,10,Fence,TRUE,FALSE,TRUE
771,10/26/14,SM,SF,W,Inner,4,10,Fence,TRUE,FALSE,TRUE
771,10/26/14,SM,SF,W,Outer,3,10,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,N,Inner,4,6,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,N,Outer,2,6,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,E,Inner,1,6,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,E,Outer,0,6,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,S,Inner,0,6,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,S,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,W,Inner,9,6,Fence,TRUE,FALSE,TRUE
771,6/19/14,CD,HR,W,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
772,10/26/14,SM,SF,N,Inner,1.5,10,Fence,TRUE,TRUE,FALSE
772,10/26/14,SM,SF,N,Outer,1,10,Fence,TRUE,TRUE,FALSE
772,10/26/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
772,10/26/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
772,10/26/14,SM,SF,S,Inner,3,10,Fence,TRUE,TRUE,FALSE
772,10/26/14,SM,SF,S,Outer,1.5,10,Fence,TRUE,TRUE,FALSE
772,10/26/14,SM,SF,W,Inner,4,10,Fence,TRUE,TRUE,FALSE
772,10/26/14,SM,SF,W,Outer,3,10,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,N,Inner,4,6,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,N,Outer,1,6,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,E,Inner,1,6,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,S,Inner,9,6,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,S,Outer,1,6,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,W,Inner,8,6,Fence,TRUE,TRUE,FALSE
772,6/19/14,CD,HR,W,Outer,1,6,Fence,TRUE,TRUE,FALSE
773,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,FALSE
773,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,FALSE
773,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,FALSE
773,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,FALSE
773,10/26/14,SM,SF,S,Inner,0.1,10,Salsola,FALSE,FALSE,FALSE
773,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,FALSE,FALSE
773,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,FALSE
773,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,E,Inner,0.5,6,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,FALSE
773,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,FALSE
774,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,FALSE
774,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,FALSE
774,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,FALSE
774,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,TRUE,FALSE
774,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,FALSE
774,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,TRUE,FALSE
774,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,FALSE
774,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,FALSE
774,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,FALSE
775,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,TRUE
775,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,TRUE
775,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,TRUE
775,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,TRUE
775,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,TRUE
775,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,FALSE,TRUE
775,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,TRUE
775,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,TRUE
775,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,TRUE
776,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,TRUE
776,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,TRUE
776,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,TRUE
776,10/26/14,SM,SF,E,Outer,0.1,10,Salsola,FALSE,TRUE,TRUE
776,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,TRUE
776,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,TRUE,TRUE
776,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,TRUE
776,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,E,Outer,0.5,6,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,TRUE
776,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,TRUE
777,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,FALSE,FALSE
777,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,FALSE,FALSE
777,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,FALSE,FALSE
777,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,FALSE,FALSE
777,10/26/14,SM,SF,S,Inner,0,10,Bare,FALSE,FALSE,FALSE
777,10/26/14,SM,SF,S,Outer,0,10,Bare,FALSE,FALSE,FALSE
777,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,FALSE
777,10/26/14,SM,SF,W,Outer,0,10,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,FALSE,FALSE
777,6/19/14,CD,HR,W,Outer,0,6,Bare,FALSE,FALSE,FALSE
778,10/26/14,SM,SF,N,Inner,1,10,Fence,TRUE,FALSE,TRUE
778,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
778,10/26/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,FALSE,TRUE
778,10/26/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,FALSE,TRUE
778,10/26/14,SM,SF,S,Inner,2,10,Fence,TRUE,FALSE,TRUE
778,10/26/14,SM,SF,S,Outer,1,10,Fence,TRUE,FALSE,TRUE
778,10/26/14,SM,SF,W,Inner,3.5,10,Fence,TRUE,FALSE,TRUE
778,10/26/14,SM,SF,W,Outer,1.5,10,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,N,Inner,1.5,6,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,E,Inner,1.5,6,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,S,Inner,7,6,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,S,Outer,1,6,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,W,Inner,10,6,Fence,TRUE,FALSE,TRUE
778,6/19/14,CD,HR,W,Outer,3,6,Fence,TRUE,FALSE,TRUE
779,10/26/14,SM,SF,N,Inner,1.5,10,Fence,TRUE,FALSE,FALSE
779,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
779,10/26/14,SM,SF,E,Inner,1,10,Fence,TRUE,FALSE,FALSE
779,10/26/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
779,10/26/14,SM,SF,S,Inner,1.5,10,Fence,TRUE,FALSE,FALSE
779,10/26/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
779,10/26/14,SM,SF,W,Inner,3.5,10,Fence,TRUE,FALSE,FALSE
779,10/26/14,SM,SF,W,Outer,1.5,10,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,N,Inner,2,6,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,E,Inner,1.5,6,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,S,Inner,6,6,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,S,Outer,2,6,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,W,Inner,10,6,Fence,TRUE,FALSE,FALSE
779,6/19/14,CD,HR,W,Outer,3,6,Fence,TRUE,FALSE,FALSE
780,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,FALSE
780,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,TRUE,FALSE
780,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,FALSE
780,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,TRUE,FALSE
780,10/26/14,SM,SF,S,Inner,0,10,Bare,FALSE,TRUE,FALSE
